person1,person2,weight,film_count,films,collaboration_types,same_school,school,same_location,location
Ninh Dương Lan Ngọc,Lê Phương,0.5,0,,,True,Trường Đại học Sân khấu – Điện ảnh Thành phố Hồ Chí Minh,False,
Ninh Dương Lan Ngọc,Suboi,0.3,0,,,False,,True,"Thành phố Hồ Chí Minh, Việt Nam"
Ninh Dương Lan Ngọc,Hồ Vĩnh Khoa,0.3,0,,,False,,True,"Thành phố Hồ Chí Minh, Việt Nam"
Ninh Dương Lan Ngọc,Thanh Thúy (diễn viên sinh 1982),0.3,0,,,False,,True,"Thành phố Hồ Chí Minh, Việt Nam"
Ninh Dương Lan Ngọc,Angela Phương Trinh,0.3,0,,,False,,True,"Thành phố Hồ Chí Minh, Việt Nam"
Ninh Dương Lan Ngọc,Thanh Thúy (sinh 1982),0.3,0,,,False,,True,"Thành phố Hồ Chí Minh, Việt Nam"
Ninh Dương Lan Ngọc,Rocker Nguyen,0.3,0,,,False,,True,"Thành phố Hồ Chí Minh, Việt Nam"
Ngô Thanh Vân,Isaac (ca sĩ),1.0,1,Tấm Cám: Chuyện chưa kể,actor-director,False,,False,
Ngô Thanh Vân,Hữu Châu,2.0,2,Tấm Cám: Chuyện chưa kể|Về quê ăn Tết,actor-actor|actor-director,False,,False,
Ngô Thanh Vân,365daband,1.0,1,Tấm Cám: Chuyện chưa kể,actor-director,False,,False,
Ngô Thanh Vân,Võ Ngọc Trai,1.0,1,Tấm Cám: Chuyện chưa kể,director-actor,False,,False,
Ngô Thanh Vân,S.T Sơn Thạch,2.0,2,Tấm Cám: Chuyện chưa kể|Cô Ba Sài Gòn,director-actor|actor-actor,False,,False,
Ngô Thanh Vân,Jun Phạm,2.0,2,Tấm Cám: Chuyện chưa kể|Về quê ăn Tết,actor-actor|actor-director,False,,False,
Ngô Thanh Vân,Thành Lộc,1.0,1,Tấm Cám: Chuyện chưa kể,director-actor,False,,False,
Ngô Thanh Vân,Ngọc Giàu,1.0,1,Tấm Cám: Chuyện chưa kể,director-actor,False,,False,
Ngô Thanh Vân,Hiếu Hiền,3.0,3,Tấm Cám: Chuyện chưa kể|Bẫy rồng|Lửa Phật,actor-actor|actor-director,False,,False,
Ngô Thanh Vân,Hồng Vân (diễn viên),3.0,3,Cô Ba Sài Gòn|Thanh Sói – Cúc dại trong đêm|Thanh Sói - Cúc dại trong đêm,actor-actor|actor-director,False,,False,
Ngô Thanh Vân,Diễm My 9x,1.0,1,Cô Ba Sài Gòn,actor-actor,False,,False,
Ngô Thanh Vân,Diễm My,1.0,1,Cô Ba Sài Gòn,actor-actor,False,,False,
Ngô Thanh Vân,Oanh Kiều,2.0,2,Cô Ba Sài Gòn|Về quê ăn Tết,actor-actor,False,,False,
Ngô Thanh Vân,Vũ Hà Anh,1.0,1,Cô Ba Sài Gòn,actor-actor,False,,False,
Ngô Thanh Vân,Đông Nhi,1.0,1,Cô Ba Sài Gòn,actor-actor,False,,False,
Ngô Thanh Vân,Johnny Trí Nguyễn,2.0,2,Dòng máu anh hùng|Bẫy rồng,actor-actor,False,,False,
Ngô Thanh Vân,Đế quốc thực dân Pháp,1.0,1,Dòng máu anh hùng,actor-actor,False,,False,
Ngô Thanh Vân,Dustin Nguyễn,2.0,2,Dòng máu anh hùng|Lửa Phật,actor-actor,False,,False,
Ngô Thanh Vân,gái mại dâm,1.0,1,Dòng máu anh hùng,actor-actor,False,,False,
Ngô Thanh Vân,Nguyễn Chánh Tín,1.0,1,Dòng máu anh hùng,actor-actor,False,,False,
Ngô Thanh Vân,Nguyễn Văn Đây,1.0,1,Dòng máu anh hùng,actor-actor,False,,False,
Ngô Thanh Vân,Nguyễn Thắng,1.0,1,Dòng máu anh hùng,actor-actor,False,,False,
Ngô Thanh Vân,Stephane Gauger,1.0,1,Dòng máu anh hùng,actor-actor,False,,False,
Ngô Thanh Vân,David Minetti,1.0,1,Dòng máu anh hùng,actor-actor,False,,False,
Ngô Thanh Vân,Nguyễn Hậu,3.0,3,Dòng máu anh hùng|Bẫy rồng|Lửa Phật,actor-actor,False,,False,
Ngô Thanh Vân,Quốc Cường,1.0,1,Dòng máu anh hùng,actor-actor,False,,False,
Ngô Thanh Vân,Charlie Nguyễn,1.0,1,Dòng máu anh hùng,director-actor,False,,False,
Ngô Thanh Vân,Hoàng Phúc (diễn viên),1.0,1,Bẫy rồng,actor-actor,False,,False,
Ngô Thanh Vân,Lâm Minh Thắng,1.0,1,Bẫy rồng,actor-actor,False,,False,
Ngô Thanh Vân,Trần Bảo Sơn,1.0,1,Ngôi nhà trong hẻm,actor-actor,False,,False,
Ngô Thanh Vân,Phan Thị Mơ,1.0,1,Ngôi nhà trong hẻm,actor-actor,False,,False,
Ngô Thanh Vân,Thái Hòa (diễn viên),1.0,1,Lửa Phật,actor-actor,False,,False,
Ngô Thanh Vân,Ngọc Diệp,1.0,1,Lửa Phật,actor-actor,False,,False,
Ngô Thanh Vân,Xuân Phát,1.0,1,Lửa Phật,actor-actor,False,,False,
Ngô Thanh Vân,Phi Thanh Vân,1.0,1,Lửa Phật,actor-actor,False,,False,
Ngô Thanh Vân,Bùi Văn Hải,1.0,1,Lửa Phật,actor-actor,False,,False,
Ngô Thanh Vân,Kiều Mai Lý,1.0,1,Lửa Phật,actor-actor,False,,False,
Ngô Thanh Vân,Trung Dân,1.0,1,Về quê ăn Tết,actor-actor,False,,False,
Ngô Thanh Vân,Việt Anh (nghệ sĩ),1.0,1,Về quê ăn Tết,actor-actor,False,,False,
Ngô Thanh Vân,Phi Phụng,1.0,1,Về quê ăn Tết,actor-actor,False,,False,
Ngô Thanh Vân,Will,1.0,1,Về quê ăn Tết,actor-actor,False,,False,
Ngô Thanh Vân,Chí Tâm,1.0,1,Về quê ăn Tết,actor-actor,False,,False,
Ngô Thanh Vân,Xuân Lan,1.0,1,Về quê ăn Tết,actor-actor,False,,False,
Ngô Thanh Vân,Ngân Quỳnh,1.0,1,Về quê ăn Tết,actor-actor,False,,False,
Ngô Thanh Vân,Tiểu Bảo Quốc,1.0,1,Về quê ăn Tết,actor-actor,False,,False,
Ngô Thanh Vân,Đồng bằng sông Cửu Long,1.0,1,Hai Phượng,actor-actor,False,,False,
Ngô Thanh Vân,Khả Ngân,1.0,1,Hai Phượng,actor-actor,False,,False,
Ngô Thanh Vân,Phan Thanh Nhiên,1.0,1,Hai Phượng,actor-actor,False,,False,
Ngô Thanh Vân,Phạm Anh Khoa,1.0,1,Hai Phượng,actor-actor,False,,False,
Ngô Thanh Vân,Yaya Trương Nhi,1.0,1,Hai Phượng,actor-actor,False,,False,
Ngô Thanh Vân,Lê Bình (diễn viên),1.0,1,Hai Phượng,actor-actor,False,,False,
Ngô Thanh Vân,Đồng Ánh Quỳnh,2.0,2,Thanh Sói – Cúc dại trong đêm|Thanh Sói - Cúc dại trong đêm,director-actor,False,,False,
Ngô Thanh Vân,Tóc Tiên (ca sĩ),2.0,2,Thanh Sói – Cúc dại trong đêm|Thanh Sói - Cúc dại trong đêm,director-actor,False,,False,
Ngô Thanh Vân,Rima Thanh Vy,2.0,2,Thanh Sói – Cúc dại trong đêm|Thanh Sói - Cúc dại trong đêm,director-actor,False,,False,
Ngô Thanh Vân,Thuận Nguyễn,2.0,2,Thanh Sói – Cúc dại trong đêm|Thanh Sói - Cúc dại trong đêm,director-actor,False,,False,
Ngô Thanh Vân,Song Luân,2.0,2,Thanh Sói – Cúc dại trong đêm|Thanh Sói - Cúc dại trong đêm,director-actor,False,,False,
Ngô Thanh Vân,Gi A Nguyễn,2.0,2,Thanh Sói – Cúc dại trong đêm|Thanh Sói - Cúc dại trong đêm,actor-director,False,,False,
Ngô Thanh Vân,Phan Thanh Hiền,2.0,2,Thanh Sói – Cúc dại trong đêm|Thanh Sói - Cúc dại trong đêm,director-actor,False,,False,
Hồng Đào,Hồng Đào (diễn viên),0.3,0,,,False,,True,"Buôn Ma Thuột, Đắk Lắk, Việt Nam Cộng hòa"
Kiều Minh Tuấn,Kaity Nguyễn,2.3,2,Em chưa 18|Tiệc trăng máu,actor-actor,False,,True,"Thành phố Hồ Chí Minh, Việt Nam"
Kiều Minh Tuấn,Châu Bùi,1.0,1,Em chưa 18,actor-actor,False,,False,
Kiều Minh Tuấn,Quang Minh - Hồng Đào,1.0,1,Em chưa 18,actor-actor,False,,False,
Kiều Minh Tuấn,Nguyễn Chánh Tín,1.0,1,Em chưa 18,actor-actor,False,,False,
Kiều Minh Tuấn,Aaron Toronto,1.0,1,Em chưa 18,actor-actor,False,,False,
Kiều Minh Tuấn,Huy Khánh,1.3,1,Em chưa 18,actor-actor,False,,True,"Thành phố Hồ Chí Minh, Việt Nam"
Kiều Minh Tuấn,Kathy Uyên,1.0,1,Em chưa 18,actor-actor,False,,False,
Kiều Minh Tuấn,Don Nguyễn,1.3,1,Em chưa 18,actor-actor,False,,True,"Thành phố Hồ Chí Minh, Việt Nam"
Kiều Minh Tuấn,Võ Ngọc Trai,1.3,1,Em chưa 18,actor-actor,False,,True,"Thành phố Hồ Chí Minh, Việt Nam"
Kiều Minh Tuấn,Diễn viên Chí Tâm,1.0,1,Em chưa 18,actor-actor,False,,False,
Kiều Minh Tuấn,Thái Hòa (diễn viên),1.0,1,Tiệc trăng máu,actor-actor,False,,False,
Kiều Minh Tuấn,Thu Trang,3.3,3,Tiệc trăng máu|Năm sau con lại về|Nghề siêu dễ (phim 2022),actor-actor,False,,True,"Thành phố Hồ Chí Minh, Việt Nam"
Kiều Minh Tuấn,Đức Thịnh (đạo diễn),1.0,1,Tiệc trăng máu,actor-actor,False,,False,
Kiều Minh Tuấn,Hồng Ánh,1.0,1,Tiệc trăng máu,actor-actor,False,,False,
Kiều Minh Tuấn,Hứa Vĩ Văn,2.3,2,Tiệc trăng máu|Nghề siêu dễ (phim 2022),actor-actor,False,,True,"Thành phố Hồ Chí Minh, Việt Nam"
Kiều Minh Tuấn,Lê Thiện (nghệ sĩ),1.0,1,Tiệc trăng máu,actor-actor,False,,False,
Kiều Minh Tuấn,Nguyễn Quang Dũng (đạo diễn),1.0,1,Tiệc trăng máu,actor-director,False,,False,
Kiều Minh Tuấn,Việt Anh (nghệ sĩ),1.0,1,Năm sau con lại về,actor-actor,False,,False,
Kiều Minh Tuấn,Thanh Thủy (diễn viên),1.0,1,Năm sau con lại về,actor-actor,False,,False,
Kiều Minh Tuấn,Quý Bình,1.0,1,Năm sau con lại về,actor-actor,False,,False,
Kiều Minh Tuấn,Lê Khánh,1.0,1,Năm sau con lại về,actor-actor,False,,False,
Kiều Minh Tuấn,Hoài Linh,1.0,1,Năm sau con lại về,actor-actor,False,,False,
Kiều Minh Tuấn,Ngọc Giàu,1.0,1,Năm sau con lại về,actor-actor,False,,False,
Kiều Minh Tuấn,Chí Tài,1.0,1,Năm sau con lại về,actor-actor,False,,False,
Kiều Minh Tuấn,Hứa Minh Đạt,1.0,1,Năm sau con lại về,actor-actor,False,,False,
Kiều Minh Tuấn,Nhật Cường,1.0,1,Năm sau con lại về,actor-actor,False,,False,
Kiều Minh Tuấn,Thanh Trúc,1.3,1,Năm sau con lại về,actor-actor,False,,True,"Thành phố Hồ Chí Minh, Việt Nam"
Kiều Minh Tuấn,Trường Giang (nghệ sĩ),1.0,1,Năm sau con lại về,actor-actor,False,,False,
Kiều Minh Tuấn,Quốc Thuận,1.0,1,Năm sau con lại về,actor-actor,False,,False,
Kiều Minh Tuấn,Tiến Luật,1.0,1,Năm sau con lại về,actor-actor,False,,False,
Kiều Minh Tuấn,Kiều Mai Lý,1.0,1,Năm sau con lại về,actor-actor,False,,False,
Kiều Minh Tuấn,Quang Tuấn,1.3,1,Nghề siêu dễ (phim 2022),actor-actor,False,,True,"Thành phố Hồ Chí Minh, Việt Nam"
Kiều Minh Tuấn,Hữu Châu,1.0,1,Nghề siêu dễ (phim 2022),actor-actor,False,,False,
Kiều Minh Tuấn,Võ Thanh Hòa,1.0,1,Nghề siêu dễ (phim 2022),actor-director,False,,False,
Kiều Minh Tuấn,Bảo Thy,0.3,0,,,False,,True,"Thành phố Hồ Chí Minh, Việt Nam"
Kiều Minh Tuấn,Yến Trang,0.3,0,,,False,,True,"Thành phố Hồ Chí Minh, Việt Nam"
Kiều Minh Tuấn,Tấn Beo,0.3,0,,,False,,True,"Thành phố Hồ Chí Minh, Việt Nam"
Kiều Minh Tuấn,Hiếu Hiền,0.3,0,,,False,,True,"Thành phố Hồ Chí Minh, Việt Nam"
Kiều Minh Tuấn,Khổng Tú Quỳnh,0.3,0,,,False,,True,"Thành phố Hồ Chí Minh, Việt Nam"
Kiều Minh Tuấn,Chí Thiện (ca sĩ),0.3,0,,,False,,True,"Thành phố Hồ Chí Minh, Việt Nam"
Kiều Minh Tuấn,Noo Phước Thịnh,0.3,0,,,False,,True,"Thành phố Hồ Chí Minh, Việt Nam"
Kiều Minh Tuấn,Ngô Kiến Huy,0.3,0,,,False,,True,"Thành phố Hồ Chí Minh, Việt Nam"
Kiều Minh Tuấn,Tuấn Trần,0.3,0,,,False,,True,"Thành phố Hồ Chí Minh, Việt Nam"
Kiều Minh Tuấn,Ngân Chi,0.3,0,,,False,,True,"Thành phố Hồ Chí Minh, Việt Nam"
Kiều Minh Tuấn,Nguyễn Minh Tú,0.3,0,,,False,,True,"Thành phố Hồ Chí Minh, Việt Nam"
Kiều Minh Tuấn,Diệu Nhi,0.5,0,,,True,Trường Đại học Sân khấu - Điện ảnh Thành phố Hồ Chí Minh,False,
Kiều Minh Tuấn,Uyển Ân,0.3,0,,,False,,True,"Thành phố Hồ Chí Minh, Việt Nam"
Kiều Minh Tuấn,Băng Di,0.3,0,,,False,,True,"Thành phố Hồ Chí Minh, Việt Nam"
Kiều Minh Tuấn,Huỳnh Đông,0.3,0,,,False,,True,"Thành phố Hồ Chí Minh, Việt Nam"
Kiều Minh Tuấn,Khương Ngọc,0.5,0,,,True,Trường Đại học Sân khấu - Điện ảnh Thành phố Hồ Chí Minh,False,
Kiều Minh Tuấn,Ngọc Diệp,0.3,0,,,False,,True,"Thành phố Hồ Chí Minh, Việt Nam"
Kiều Minh Tuấn,Jun Phạm,0.3,0,,,False,,True,"Thành phố Hồ Chí Minh, Việt Nam"
Kiều Minh Tuấn,Diễm My 9x,0.3,0,,,False,,True,"Thành phố Hồ Chí Minh, Việt Nam"
Kiều Minh Tuấn,Hạnh Thúy,0.5,0,,,True,Trường Đại học Sân khấu - Điện ảnh Thành phố Hồ Chí Minh,False,
Kiều Minh Tuấn,Nguyễn Thắng,0.3,0,,,False,,True,"Thành phố Hồ Chí Minh, Việt Nam"
Kiều Minh Tuấn,Khả Ngân,0.3,0,,,False,,True,"Thành phố Hồ Chí Minh, Việt Nam"
Kiều Minh Tuấn,Tóc Tiên (ca sĩ),0.3,0,,,False,,True,"Thành phố Hồ Chí Minh, Việt Nam"
Kiều Minh Tuấn,Nguyễn Thúc Thùy Tiên,0.3,0,,,False,,True,"Thành phố Hồ Chí Minh, Việt Nam"
Kiều Minh Tuấn,Đinh Ngọc Diệp,0.3,0,,,False,,True,"Thành phố Hồ Chí Minh, Việt Nam"
Kiều Minh Tuấn,Đại Nghĩa (diễn viên),0.3,0,,,False,,True,"Thành phố Hồ Chí Minh, Việt Nam"
Kiều Minh Tuấn,Vân Trang,0.5,0,,,True,Trường Đại học Sân khấu - Điện ảnh Thành phố Hồ Chí Minh,False,
Kiều Minh Tuấn,Midu,0.3,0,,,False,,True,"Thành phố Hồ Chí Minh, Việt Nam"
Kiều Minh Tuấn,Tú Vi,0.3,0,,,False,,True,"Thành phố Hồ Chí Minh, Việt Nam"
Kiều Minh Tuấn,Ái Phương,0.3,0,,,False,,True,"Thành phố Hồ Chí Minh, Việt Nam"
Kiều Minh Tuấn,Anh Thư,0.3,0,,,False,,True,"Thành phố Hồ Chí Minh, Việt Nam"
Kiều Minh Tuấn,Đan Trường,0.3,0,,,False,,True,"Thành phố Hồ Chí Minh, Việt Nam"
Kiều Minh Tuấn,Wanbi Tuấn Anh,0.3,0,,,False,,True,"Thành phố Hồ Chí Minh, Việt Nam"
Kiều Minh Tuấn,Elly Trần,0.3,0,,,False,,True,"Thành phố Hồ Chí Minh, Việt Nam"
Kiều Minh Tuấn,Tim (ca sĩ),0.3,0,,,False,,True,"Thành phố Hồ Chí Minh, Việt Nam"
Kiều Minh Tuấn,Việt Hương,0.3,0,,,False,,True,"Thành phố Hồ Chí Minh, Việt Nam"
Kiều Minh Tuấn,Bảo Anh (ca sĩ),0.3,0,,,False,,True,"Thành phố Hồ Chí Minh, Việt Nam"
Kiều Minh Tuấn,Khánh Phương,0.3,0,,,False,,True,"Thành phố Hồ Chí Minh, Việt Nam"
Kiều Minh Tuấn,Minh Hằng,0.3,0,,,False,,True,"Thành phố Hồ Chí Minh, Việt Nam"
Kiều Minh Tuấn,Chí Thiện (sinh năm 1988),0.3,0,,,False,,True,"Thành phố Hồ Chí Minh, Việt Nam"
Kiều Minh Tuấn,Tường Vi (diễn viên),0.3,0,,,False,,True,"Thành phố Hồ Chí Minh, Việt Nam"
Kiều Minh Tuấn,Duy Khánh (diễn viên),0.3,0,,,False,,True,"Thành phố Hồ Chí Minh, Việt Nam"
Kiều Minh Tuấn,Đàm Phương Linh,0.3,0,,,False,,True,"Thành phố Hồ Chí Minh, Việt Nam"
Kiều Minh Tuấn,Thảo Trang,0.3,0,,,False,,True,"Thành phố Hồ Chí Minh, Việt Nam"
Kiều Minh Tuấn,Uyên Linh,0.3,0,,,False,,True,"Thành phố Hồ Chí Minh, Việt Nam"
Kiều Minh Tuấn,Võ Thành Tâm,0.3,0,,,False,,True,"Thành phố Hồ Chí Minh, Việt Nam"
Kiều Minh Tuấn,Diễm My (diễn viên),0.3,0,,,False,,True,"Thành phố Hồ Chí Minh, Việt Nam"
Kiều Minh Tuấn,Lương Bích Hữu,0.3,0,,,False,,True,"Thành phố Hồ Chí Minh, Việt Nam"
Kiều Minh Tuấn,Lê Công Hoàng (diễn viên),0.3,0,,,False,,True,"Thành phố Hồ Chí Minh, Việt Nam"
Kiều Minh Tuấn,Suboi,0.3,0,,,False,,True,"Thành phố Hồ Chí Minh, Việt Nam"
Kiều Minh Tuấn,Hồ Vĩnh Khoa,0.3,0,,,False,,True,"Thành phố Hồ Chí Minh, Việt Nam"
Kiều Minh Tuấn,Ốc Thanh Vân,0.5,0,,,True,Trường Đại học Sân khấu - Điện ảnh Thành phố Hồ Chí Minh,False,
Kiều Minh Tuấn,Thanh Thúy (diễn viên sinh 1982),0.3,0,,,False,,True,"Thành phố Hồ Chí Minh, Việt Nam"
Kiều Minh Tuấn,Angela Phương Trinh,0.3,0,,,False,,True,"Thành phố Hồ Chí Minh, Việt Nam"
Kiều Minh Tuấn,Thanh Thúy (sinh 1982),0.3,0,,,False,,True,"Thành phố Hồ Chí Minh, Việt Nam"
Kiều Minh Tuấn,Rocker Nguyen,0.3,0,,,False,,True,"Thành phố Hồ Chí Minh, Việt Nam"
Victor Vũ,Trần Bảo Sơn,1.0,1,Giao lộ định mệnh,actor-director,False,,False,
Victor Vũ,Vũ Thu Phương,1.0,1,Giao lộ định mệnh,director-actor,False,,False,
Victor Vũ,Bình Minh (người mẫu),1.0,1,Giao lộ định mệnh,actor-director,False,,False,
Victor Vũ,Tăng Bảo Quyên,1.0,1,Giao lộ định mệnh,actor-director,False,,False,
Victor Vũ,Đại Nghĩa (diễn viên),1.0,1,Giao lộ định mệnh,director-actor,False,,False,
Victor Vũ,Hứa Vĩ Văn,1.0,1,Giao lộ định mệnh,actor-director,False,,False,
Victor Vũ,Huỳnh Đông,1.0,1,Thiên mệnh anh hùng,actor-director,False,,False,
Victor Vũ,Midu,1.0,1,Thiên mệnh anh hùng,actor-director,False,,False,
Victor Vũ,Vân Trang,1.0,1,Thiên mệnh anh hùng,director-actor,False,,False,
Victor Vũ,Nguyễn Thị Anh,1.0,1,Thiên mệnh anh hùng,actor-director,False,,False,
Victor Vũ,Khương Ngọc,1.0,1,Thiên mệnh anh hùng,actor-director,False,,False,
Victor Vũ,Kim Hiền (diễn viên),1.0,1,Thiên mệnh anh hùng,actor-director,False,,False,
Victor Vũ,Minh Thuận (ca sĩ),1.0,1,Thiên mệnh anh hùng,actor-director,False,,False,
Victor Vũ,Mai Thế Hiệp,2.0,2,Thiên mệnh anh hùng|Tôi thấy hoa vàng trên cỏ xanh (phim),actor-director,False,,False,
Victor Vũ,Khánh Hiền,1.0,1,Tôi thấy hoa vàng trên cỏ xanh (phim),actor-director,False,,False,
Victor Vũ,Lê Bình (diễn viên),1.0,1,Tôi thấy hoa vàng trên cỏ xanh (phim),actor-director,False,,False,
Victor Vũ,Tấn Thi,1.0,1,Tôi thấy hoa vàng trên cỏ xanh (phim),actor-director,False,,False,
Victor Vũ,Trần Nghĩa (diễn viên),1.0,1,Mắt biếc (phim),actor-director,False,,False,
Victor Vũ,Trúc Anh,1.0,1,Mắt biếc (phim),actor-director,False,,False,
Victor Vũ,Khánh Huyền,1.0,1,Mắt biếc (phim),actor-director,False,,False,
Victor Vũ,Thanh Hiền,1.0,1,Mắt biếc (phim),actor-director,False,,False,
Victor Vũ,Quốc Huy (diễn viên),1.0,1,Trại hoa đỏ (phim),actor-director,False,,False,
Victor Vũ,Cao Thái Hà,1.0,1,Trại hoa đỏ (phim),actor-director,False,,False,
Victor Vũ,Hạnh Thúy,1.0,1,Trại hoa đỏ (phim),actor-director,False,,False,
Victor Vũ,Công Ninh,1.0,1,Trại hoa đỏ (phim),actor-director,False,,False,
Charlie Nguyễn,Johnny Trí Nguyễn,3.0,3,Dòng máu anh hùng|Để Mai tính|Để mai tính,director-actor|actor-actor,False,,False,
Charlie Nguyễn,Đế quốc thực dân Pháp,1.0,1,Dòng máu anh hùng,director-actor,False,,False,
Charlie Nguyễn,Dustin Nguyễn,3.3,3,Dòng máu anh hùng|Để Mai tính|Để mai tính,director-actor|actor-actor,False,,True,"Sài Gòn, Việt Nam Cộng hòa"
Charlie Nguyễn,gái mại dâm,1.0,1,Dòng máu anh hùng,director-actor,False,,False,
Charlie Nguyễn,Nguyễn Chánh Tín,1.0,1,Dòng máu anh hùng,director-actor,False,,False,
Charlie Nguyễn,Nguyễn Văn Đây,1.0,1,Dòng máu anh hùng,director-actor,False,,False,
Charlie Nguyễn,Nguyễn Thắng,1.0,1,Dòng máu anh hùng,director-actor,False,,False,
Charlie Nguyễn,Stephane Gauger,1.3,1,Dòng máu anh hùng,director-actor,False,,True,"Sài Gòn, Việt Nam Cộng hòa"
Charlie Nguyễn,David Minetti,1.0,1,Dòng máu anh hùng,director-actor,False,,False,
Charlie Nguyễn,Nguyễn Hậu,3.0,3,Dòng máu anh hùng|Để Mai tính|Để mai tính,director-actor|actor-actor,False,,False,
Charlie Nguyễn,Quốc Cường,1.0,1,Dòng máu anh hùng,director-actor,False,,False,
Charlie Nguyễn,Kathy Uyên,2.0,2,Để Mai tính|Để mai tính,actor-actor,False,,False,
Charlie Nguyễn,Thái Hòa (diễn viên),2.3,2,Để Mai tính|Để mai tính,actor-actor,False,,True,"Sài Gòn, Việt Nam Cộng hòa"
Charlie Nguyễn,Bùi Văn Hải,2.0,2,Để Mai tính|Để mai tính,actor-actor,False,,False,
Charlie Nguyễn,Maryline Tâm Võ,2.0,2,Để Mai tính|Để mai tính,actor-actor,False,,False,
Charlie Nguyễn,Leon Lê,2.0,2,Để Mai tính|Để mai tính,actor-actor,False,,False,
Charlie Nguyễn,Trần Trung Lĩnh,2.0,2,Để Mai tính|Để mai tính,actor-actor,False,,False,
Charlie Nguyễn,Bình Minh (người mẫu),2.0,2,Để Mai tính|Để mai tính,actor-actor,False,,False,
Charlie Nguyễn,Trương Thế Vinh,2.0,2,Để Mai tính|Để mai tính,actor-actor,False,,False,
Charlie Nguyễn,Dominic Pereira,2.0,2,Để Mai tính|Để mai tính,actor-actor,False,,False,
Charlie Nguyễn,Phước Sang,0.3,0,,,False,,True,"Sài Gòn, Việt Nam Cộng hòa"
Charlie Nguyễn,Việt Anh (nghệ sĩ),0.3,0,,,False,,True,"Sài Gòn, Việt Nam Cộng hòa"
Charlie Nguyễn,Tuyết Thu,0.3,0,,,False,,True,"Sài Gòn, Việt Nam Cộng hòa"
Charlie Nguyễn,Hữu Châu,0.3,0,,,False,,True,"Sài Gòn, Việt Nam Cộng hòa"
Charlie Nguyễn,Công Ninh,0.3,0,,,False,,True,"Sài Gòn, Việt Nam Cộng hòa"
Charlie Nguyễn,Ngân Quỳnh,0.3,0,,,False,,True,"Sài Gòn, Việt Nam Cộng hòa"
Charlie Nguyễn,Thanh Hằng (nghệ sĩ cải lương),0.3,0,,,False,,True,"Sài Gòn, Việt Nam Cộng hòa"
Charlie Nguyễn,Thành Lộc,0.3,0,,,False,,True,"Sài Gòn, Việt Nam Cộng hòa"
Charlie Nguyễn,Huỳnh Kiến An,0.3,0,,,False,,True,"Sài Gòn, Việt Nam Cộng hòa"
Charlie Nguyễn,Trần Bảo Sơn,0.3,0,,,False,,True,"Sài Gòn, Việt Nam Cộng hòa"
Charlie Nguyễn,Lê Công Tuấn Anh,0.3,0,,,False,,True,"Sài Gòn, Việt Nam Cộng hòa"
Charlie Nguyễn,Vân Sơn (nghệ sĩ hài),0.3,0,,,False,,True,"Sài Gòn, Việt Nam Cộng hòa"
Charlie Nguyễn,Bảo Liêm,0.3,0,,,False,,True,"Sài Gòn, Việt Nam Cộng hòa"
Charlie Nguyễn,Mỹ Duyên,0.3,0,,,False,,True,"Sài Gòn, Việt Nam Cộng hòa"
Charlie Nguyễn,Hương Giang (diễn viên),0.3,0,,,False,,True,"Sài Gòn, Việt Nam Cộng hòa"
Charlie Nguyễn,Trương Minh Quốc Thái,0.3,0,,,False,,True,"Sài Gòn, Việt Nam Cộng hòa"
